plate_number,well_row,well_column,marker_symbol,mgi_gene_id,entrez_id,gene_product
96,K,9,Amdhd1,MGI:1919011,71761,amidohydrolase domain containing 1
96,K,11,Amdhd1,MGI:1919011,71761,amidohydrolase domain containing 1
96,K,13,Amdhd2,MGI:2443978,245847,amidohydrolase domain containing 2
96,K,15,Amdhd2,MGI:2443978,245847,amidohydrolase domain containing 2
96,K,17,Amelx,MGI:88005,11704,"amelogenin, X-linked"
96,K,19,Amelx,MGI:88005,11704,"amelogenin, X-linked"
96,K,21,Amer1,MGI:1919595,72345,APC membrane recruitment 1
96,K,23,Amer1,MGI:1919595,72345,APC membrane recruitment 1
96,M,1,Amer2,MGI:1919375,72125,APC membrane recruitment 2
96,M,3,Amer2,MGI:1919375,72125,APC membrane recruitment 2
96,M,5,Amer3,MGI:3026939,211383,APC membrane recruitment 3
96,M,7,Amer3,MGI:3026939,211383,APC membrane recruitment 3
96,M,9,Amh,MGI:88006,11705,anti-Mullerian hormone
96,M,11,Amh,MGI:88006,11705,anti-Mullerian hormone
96,M,13,Amhr2,MGI:105062,110542,anti-Mullerian hormone type 2 receptor
96,M,15,Amhr2,MGI:105062,110542,anti-Mullerian hormone type 2 receptor
96,M,17,Amigo3,MGI:2444854,320844,adhesion molecule with Ig like domain 3
96,M,19,Amigo3,MGI:2444854,320844,adhesion molecule with Ig like domain 3
96,M,21,Amtn,MGI:1918671,71421,amelotin
96,M,23,Amtn,MGI:1918671,71421,amelotin
96,O,1,Amz1,MGI:2442258,231842,archaelysin family metallopeptidase 1
96,O,3,Amz1,MGI:2442258,231842,archaelysin family metallopeptidase 1
96,O,5,Anapc5,MGI:1929722,59008,anaphase-promoting complex subunit 5
96,O,7,Anapc5,MGI:1929722,59008,anaphase-promoting complex subunit 5
96,O,9,Anapc7,MGI:1929711,56317,anaphase promoting complex subunit 7
96,O,11,Anapc7,MGI:1929711,56317,anaphase promoting complex subunit 7
96,O,13,Ankdd1b,MGI:2444730,271144,ankyrin repeat and death domain containing 1B
96,O,15,Ankdd1b,MGI:2444730,271144,ankyrin repeat and death domain containing 1B
96,O,17,OMIT,,,
96,O,19,OMIT,,,
96,O,21,OMIT,,,
96,O,23,OMIT,,,
96,A,2,Adra2c,MGI:87936,11553,"adrenergic receptor, alpha 2c"
96,A,4,Adra2c,MGI:87936,11553,"adrenergic receptor, alpha 2c"
96,A,6,Adrb1,MGI:87937,11554,"adrenergic receptor, beta 1"
96,A,8,Adrb1,MGI:87937,11554,"adrenergic receptor, beta 1"
96,A,10,Adrb2,MGI:87938,11555,"adrenergic receptor, beta 2"
96,A,12,Adrb2,MGI:87938,11555,"adrenergic receptor, beta 2"
96,A,14,Adrbk2,MGI:87941,320129,G protein-coupled receptor kinase 3
96,A,16,Adrbk2,MGI:87941,320129,G protein-coupled receptor kinase 3
96,A,18,Adssl1,MGI:87947,11565,adenylosuccinate synthase 1
96,A,20,Adssl1,MGI:87947,11565,adenylosuccinate synthase 1
96,A,22,Adtrp,MGI:1924596,109254,androgen dependent TFPI regulating protein
96,A,24,Adtrp,MGI:1924596,109254,androgen dependent TFPI regulating protein
96,C,2,Aebp2,MGI:1338038,11569,AE binding protein 2
96,C,4,Aebp2,MGI:1338038,11569,AE binding protein 2
96,C,6,Aen,MGI:1915298,68048,apoptosis enhancing nuclease
96,C,8,Aen,MGI:1915298,68048,apoptosis enhancing nuclease
96,C,10,Aes,MGI:95806,14797,"TLE family member 5, transcriptional modulator"
96,C,12,Aes,MGI:95806,14797,"TLE family member 5, transcriptional modulator"
96,C,14,AF251705,MGI:2153249,140497,CD300C molecule 2
96,C,16,AF251705,MGI:2153249,140497,CD300C molecule 2
96,C,18,AF366264,MGI:2667157,231201,SUMO/sentrin specific peptidase 2-like 2A
96,C,20,AF366264,MGI:2667157,231201,SUMO/sentrin specific peptidase 2-like 2A
96,C,22,AF529169,MGI:2667167,209743,membrane integral NOTCH2 associated receptor 1
96,C,24,AF529169,MGI:2667167,209743,membrane integral NOTCH2 associated receptor 1
96,E,2,Afap1l2,MGI:2147658,226250,actin filament associated protein 1-like 2
96,E,4,Afap1l2,MGI:2147658,226250,actin filament associated protein 1-like 2
96,E,6,Agr2,MGI:1344405,23795,anterior gradient 2
96,E,8,Agr2,MGI:1344405,23795,anterior gradient 2
96,E,10,Agr3,MGI:2685734,403205,anterior gradient 3
96,E,12,Agr3,MGI:2685734,403205,anterior gradient 3
96,E,14,Agtr1a,MGI:87964,11607,"angiotensin II receptor, type 1a"
96,E,16,Agtr1a,MGI:87964,11607,"angiotensin II receptor, type 1a"
96,E,18,Agtr2,MGI:87966,11609,"angiotensin II receptor, type 2"
96,E,20,Agtr2,MGI:87966,11609,"angiotensin II receptor, type 2"
96,E,22,Agtrap,MGI:1339977,11610,"angiotensin II, type I receptor-associated protein"
96,E,24,Agtrap,MGI:1339977,11610,"angiotensin II, type I receptor-associated protein"
96,G,2,Agxt,MGI:1329033,11611,alanine-glyoxylate aminotransferase
96,G,4,Agxt,MGI:1329033,11611,alanine-glyoxylate aminotransferase
96,G,6,Agxt2,MGI:2146052,268782,alanine-glyoxylate aminotransferase 2
96,G,8,Agxt2,MGI:2146052,268782,alanine-glyoxylate aminotransferase 2
96,G,10,Ahrr,MGI:1333776,11624,aryl-hydrocarbon receptor repressor
96,G,12,Ahrr,MGI:1333776,11624,aryl-hydrocarbon receptor repressor
96,G,14,Ahsg,MGI:107189,11625,alpha-2-HS-glycoprotein
96,G,16,Ahsg,MGI:107189,11625,alpha-2-HS-glycoprotein
96,G,18,OMIT,,,
96,G,20,OMIT,,,
96,G,22,AI118078,MGI:2142980,244886,transmembrane protein 266
96,G,24,AI118078,MGI:2142980,244886,transmembrane protein 266
96,I,2,AI462493,MGI:2147553,107197,ubiquinol-cytochrome c reductase complex assembly factor 3
96,I,4,AI462493,MGI:2147553,107197,ubiquinol-cytochrome c reductase complex assembly factor 3
96,I,6,AI464131,MGI:2140300,329828,myogenesis regulating glycosidase (putative)
96,I,8,AI464131,MGI:2140300,329828,myogenesis regulating glycosidase (putative)
96,I,10,AI481877,MGI:2140313,100155,shortage in chiasmata 1
96,I,12,AI481877,MGI:2140313,100155,shortage in chiasmata 1
96,I,14,AI606181,MGI:2147586,226118,expressed sequence AI606181
96,I,16,AI606181,MGI:2147586,226118,expressed sequence AI606181
96,I,18,AI607873,MGI:2138302,226691,interferon activated gene 207
96,I,20,AI607873,MGI:2138302,226691,interferon activated gene 207
96,I,22,AI661453,MGI:2146908,224833,expressed sequence AI661453
96,I,24,AI661453,MGI:2146908,224833,expressed sequence AI661453
96,K,2,Aicda,MGI:1342279,11628,activation-induced cytidine deaminase
96,K,4,Aicda,MGI:1342279,11628,activation-induced cytidine deaminase
96,K,6,Aif1,MGI:1343098,11629,allograft inflammatory factor 1
96,K,8,Aif1,MGI:1343098,11629,allograft inflammatory factor 1
96,K,10,Aifm3,MGI:1919418,72168,"apoptosis-inducing factor, mitochondrion-associated 3"
96,K,12,Aifm3,MGI:1919418,72168,"apoptosis-inducing factor, mitochondrion-associated 3"
96,K,14,Aig1,MGI:1913503,66253,androgen-induced 1
96,K,16,Aig1,MGI:1913503,66253,androgen-induced 1
96,K,18,Aim1,MGI:109544,11630,crystallin beta-gamma domain containing 1
96,K,20,Aim1,MGI:109544,11630,crystallin beta-gamma domain containing 1
96,K,22,Aimp2,MGI:2385237,231872,aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
96,K,24,Aimp2,MGI:2385237,231872,aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
96,M,2,Aire,MGI:1338803,11634,autoimmune regulator
96,M,4,Aire,MGI:1338803,11634,autoimmune regulator
96,M,6,Ajuba,MGI:1341886,16475,ajuba LIM protein
96,M,8,Ajuba,MGI:1341886,16475,ajuba LIM protein
96,M,10,Akap3,MGI:1341149,11642,A kinase anchor protein 3
96,M,12,Akap3,MGI:1341149,11642,A kinase anchor protein 3
96,M,14,Akap4,MGI:102794,11643,A kinase anchor protein 4
96,M,16,Akap4,MGI:102794,11643,A kinase anchor protein 4
96,M,18,Akap8,MGI:1928488,56399,A kinase anchor protein 8
96,M,20,Akap8,MGI:1928488,56399,A kinase anchor protein 8
96,M,22,Akip1,MGI:3041226,57373,A kinase interacting protein 1
96,M,24,Akip1,MGI:3041226,57373,A kinase interacting protein 1
96,O,2,Akt3,MGI:1345147,23797,Akt serine/threonine kinase 3
96,O,4,Akt3,MGI:1345147,23797,Akt serine/threonine kinase 3
96,O,6,Alas1,MGI:87989,11655,aminolevulinic acid synthase 1
96,O,8,Alas1,MGI:87989,11655,aminolevulinic acid synthase 1
96,O,10,Alas2,MGI:87990,11656,"aminolevulinic acid synthase 2, erythroid"
96,O,12,Alas2,MGI:87990,11656,"aminolevulinic acid synthase 2, erythroid"
96,O,14,Alcam,MGI:1313266,11658,activated leukocyte cell adhesion molecule
96,O,16,Alcam,MGI:1313266,11658,activated leukocyte cell adhesion molecule
96,O,18,OMIT,,,
96,O,20,OMIT,,,
96,O,22,OMIT,,,
96,O,24,OMIT,,,
96,B,1,Acsbg2,MGI:3587728,328845,acyl-CoA synthetase bubblegum family member 2
96,B,3,Acsbg2,MGI:3587728,328845,acyl-CoA synthetase bubblegum family member 2
96,B,5,Acsl3,MGI:1921455,74205,acyl-CoA synthetase long-chain family member 3
96,B,7,Acsl3,MGI:1921455,74205,acyl-CoA synthetase long-chain family member 3
96,B,9,Actbl2,MGI:2444552,238880,"actin, beta-like 2"
96,B,11,Actbl2,MGI:2444552,238880,"actin, beta-like 2"
96,B,13,Actg2,MGI:104589,11468,"actin, gamma 2, smooth muscle, enteric"
96,B,15,Actg2,MGI:104589,11468,"actin, gamma 2, smooth muscle, enteric"
96,B,17,Actl9,MGI:1916731,69481,actin-like 9
96,B,19,Actl9,MGI:1916731,69481,actin-like 9
96,B,21,Actn2,MGI:109192,11472,actinin alpha 2
96,B,23,Actn2,MGI:109192,11472,actinin alpha 2
96,D,1,Actr3b,MGI:2661120,242894,ARP3 actin-related protein 3B
96,D,3,Actr3b,MGI:2661120,242894,ARP3 actin-related protein 3B
96,D,5,Actr5,MGI:1924748,109275,ARP5 actin-related protein 5
96,D,7,Actr5,MGI:1924748,109275,ARP5 actin-related protein 5
96,D,9,Acvr1b,MGI:1338944,11479,"activin A receptor, type 1B"
96,D,11,Acvr1b,MGI:1338944,11479,"activin A receptor, type 1B"
96,D,13,Acvrl1,MGI:1338946,11482,"activin A receptor, type II-like 1"
96,D,15,Acvrl1,MGI:1338946,11482,"activin A receptor, type II-like 1"
96,D,17,Acy3,MGI:1918920,71670,aminoacylase 3
96,D,19,Acy3,MGI:1918920,71670,aminoacylase 3
96,D,21,Adad2,MGI:1923023,75773,adenosine deaminase domain containing 2
96,D,23,Adad2,MGI:1923023,75773,adenosine deaminase domain containing 2
96,F,1,Adal,MGI:1923144,75894,adenosine deaminase-like
96,F,3,Adal,MGI:1923144,75894,adenosine deaminase-like
96,F,5,Adam1b,MGI:2429506,280667,a disintegrin and metallopeptidase domain 1b
96,F,7,Adam1b,MGI:2429506,280667,a disintegrin and metallopeptidase domain 1b
96,F,9,Adam2,MGI:1340894,11495,a disintegrin and metallopeptidase domain 2
96,F,11,Adam2,MGI:1340894,11495,a disintegrin and metallopeptidase domain 2
96,F,13,Adam21,MGI:1861229,56622,a disintegrin and metallopeptidase domain 21
96,F,15,Adam21,MGI:1861229,56622,a disintegrin and metallopeptidase domain 21
96,F,17,Adam28,MGI:105988,13522,a disintegrin and metallopeptidase domain 28
96,F,19,Adam28,MGI:105988,13522,a disintegrin and metallopeptidase domain 28
96,F,21,Adam7,MGI:107247,11500,a disintegrin and metallopeptidase domain 7
96,F,23,Adam7,MGI:107247,11500,a disintegrin and metallopeptidase domain 7
96,H,1,Adamdec1,MGI:1917650,58860,"ADAM-like, decysin 1"
96,H,3,Adamdec1,MGI:1917650,58860,"ADAM-like, decysin 1"
96,H,5,Adamts1,MGI:109249,11504,ADAM metallopeptidase with thrombospondin type 1 motif 1
96,H,7,Adamts1,MGI:109249,11504,ADAM metallopeptidase with thrombospondin type 1 motif 1
96,H,9,Adamts10,MGI:2449112,224697,ADAM metallopeptidase with thrombospondin type 1 motif 10
96,H,11,Adamts10,MGI:2449112,224697,ADAM metallopeptidase with thrombospondin type 1 motif 10
96,H,13,Adamts15,MGI:2449569,235130,ADAM metallopeptidase with thrombospondin type 1 motif 15
96,H,15,Adamts15,MGI:2449569,235130,ADAM metallopeptidase with thrombospondin type 1 motif 15
96,H,17,Adamts18,MGI:2442600,208936,ADAM metallopeptidase with thrombospondin type 1 motif 18
96,H,19,Adamts18,MGI:2442600,208936,ADAM metallopeptidase with thrombospondin type 1 motif 18
96,H,21,OMIT,,,
96,H,23,OMIT,,,
96,J,1,Adamts19,MGI:2442875,240322,ADAM metallopeptidase with thrombospondin type 1 motif 19
96,J,3,Adamts19,MGI:2442875,240322,ADAM metallopeptidase with thrombospondin type 1 motif 19
96,J,5,Adamts2,MGI:1347356,216725,ADAM metallopeptidase with thrombospondin type 1 motif 2
96,J,7,Adamts2,MGI:1347356,216725,ADAM metallopeptidase with thrombospondin type 1 motif 2
96,J,9,Adamts20,MGI:2660628,223838,ADAM metallopeptidase with thrombospondin type 1 motif 20
96,J,11,Adamts20,MGI:2660628,223838,ADAM metallopeptidase with thrombospondin type 1 motif 20
96,J,13,Adamts7,MGI:1347346,108153,ADAM metallopeptidase with thrombospondin type 1 motif 7
96,J,15,Adamts7,MGI:1347346,108153,ADAM metallopeptidase with thrombospondin type 1 motif 7
96,J,17,Adamts8,MGI:1353468,30806,ADAM metallopeptidase with thrombospondin type 1 motif 8
96,J,19,Adamts8,MGI:1353468,30806,ADAM metallopeptidase with thrombospondin type 1 motif 8
96,J,21,Adamtsl5,MGI:1913798,66548,ADAMTS-like 5
96,J,23,Adamtsl5,MGI:1913798,66548,ADAMTS-like 5
96,L,1,Adap1,MGI:2442201,231821,ArfGAP with dual PH domains 1
96,L,3,Adap1,MGI:2442201,231821,ArfGAP with dual PH domains 1
96,L,5,Adap2,MGI:2663075,216991,ArfGAP with dual PH domains 2
96,L,7,Adap2,MGI:2663075,216991,ArfGAP with dual PH domains 2
96,L,9,Adat2,MGI:1914007,66757,"adenosine deaminase, tRNA-specific 2"
96,L,11,Adat2,MGI:1914007,66757,"adenosine deaminase, tRNA-specific 2"
96,L,13,Adck1,MGI:1919363,72113,aarF domain containing kinase 1
96,L,15,Adck1,MGI:1919363,72113,aarF domain containing kinase 1
96,L,17,Adcy10,MGI:2660854,271639,adenylate cyclase 10
96,L,19,Adcy10,MGI:2660854,271639,adenylate cyclase 10
96,L,21,Adcy3,MGI:99675,104111,adenylate cyclase 3
96,L,23,Adcy3,MGI:99675,104111,adenylate cyclase 3
96,N,1,Adcy4,MGI:99674,104110,adenylate cyclase 4
96,N,3,Adcy4,MGI:99674,104110,adenylate cyclase 4
96,N,5,Adcy8,MGI:1341110,11514,adenylate cyclase 8
96,N,7,Adcy8,MGI:1341110,11514,adenylate cyclase 8
96,N,9,Adgb,MGI:3605549,215772,androglobin
96,N,11,Adgb,MGI:3605549,215772,androglobin
96,N,13,Adhfe1,MGI:1923437,76187,"alcohol dehydrogenase, iron containing, 1"
96,N,15,Adhfe1,MGI:1923437,76187,"alcohol dehydrogenase, iron containing, 1"
96,N,17,Adipoq,MGI:106675,11450,"adiponectin, C1Q and collagen domain containing"
96,N,19,Adipoq,MGI:106675,11450,"adiponectin, C1Q and collagen domain containing"
96,N,21,Adm2,MGI:2675256,223780,adrenomedullin 2
96,N,23,Adm2,MGI:2675256,223780,adrenomedullin 2
96,P,1,Adora2a,MGI:99402,11540,adenosine A2a receptor
96,P,3,Adora2a,MGI:99402,11540,adenosine A2a receptor
96,P,5,Adora2b,MGI:99403,11541,adenosine A2b receptor
96,P,7,Adora2b,MGI:99403,11541,adenosine A2b receptor
96,P,9,Adprhl2,MGI:2140364,100206,ADP-ribosylserine hydrolase
96,P,11,Adprhl2,MGI:2140364,100206,ADP-ribosylserine hydrolase
96,P,13,Adprm,MGI:1913608,66358,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
96,P,15,Adprm,MGI:1913608,66358,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
96,P,17,OMIT,,,
96,P,19,OMIT,,,
96,P,21,OMIT,,,
96,P,23,OMIT,,,
96,B,2,A730045E13Rik,MGI:2685430,208924,RIKEN cDNA A730045E13 gene
96,B,4,A730045E13Rik,MGI:2685430,208924,RIKEN cDNA A730045E13 gene
96,B,6,A730049H05Rik,MGI:1921766,74516,RIKEN cDNA A730049H05 gene
96,B,8,A730049H05Rik,MGI:1921766,74516,RIKEN cDNA A730049H05 gene
96,B,10,A730061H03Rik,MGI:2445099,320942,RIKEN cDNA A730061H03 gene
96,B,12,A730061H03Rik,MGI:2445099,320942,RIKEN cDNA A730061H03 gene
96,B,14,A830005F24Rik,MGI:3045249,442803,RIKEN cDNA A830005F24 gene
96,B,16,A830005F24Rik,MGI:3045249,442803,RIKEN cDNA A830005F24 gene
96,B,18,A830018L16Rik,MGI:2444149,320492,RIKEN cDNA A830018L16 gene
96,B,20,A830018L16Rik,MGI:2444149,320492,RIKEN cDNA A830018L16 gene
96,B,22,A930033H14Rik,MGI:2444562,320700,RIKEN cDNA A930033H14 gene
96,B,24,A930033H14Rik,MGI:2444562,320700,RIKEN cDNA A930033H14 gene
96,D,2,AA386476,MGI:3034595,546058,expressed sequence AA386476
96,D,4,AA386476,MGI:3034595,546058,expressed sequence AA386476
96,D,6,AA792892,MGI:2140789,100554,"PRAME like 52, pseudogene"
96,D,8,AA792892,MGI:2140789,100554,"PRAME like 52, pseudogene"
96,D,10,OMIT,,,
96,D,12,OMIT,,,
96,D,14,Aaas,MGI:2443767,223921,"achalasia, adrenocortical insufficiency, alacrimia"
96,D,16,Aaas,MGI:2443767,223921,"achalasia, adrenocortical insufficiency, alacrimia"
96,D,18,Aars2,MGI:2681839,224805,"alanyl-tRNA synthetase 2, mitochondrial"
96,D,20,Aars2,MGI:2681839,224805,"alanyl-tRNA synthetase 2, mitochondrial"
96,D,22,Aarsd1,MGI:1916934,69684,alanyl-tRNA synthetase domain containing 1
96,D,24,Aarsd1,MGI:1916934,69684,alanyl-tRNA synthetase domain containing 1
96,F,2,Aass,MGI:1353573,30956,aminoadipate-semialdehyde synthase
96,F,4,Aass,MGI:1353573,30956,aminoadipate-semialdehyde synthase
96,F,6,Abca12,MGI:2676312,74591,"ATP-binding cassette, sub-family A member 12"
96,F,8,Abca12,MGI:2676312,74591,"ATP-binding cassette, sub-family A member 12"
96,F,10,Abca17,MGI:3625331,381072,"ATP-binding cassette, sub-family A member 17"
96,F,12,Abca17,MGI:3625331,381072,"ATP-binding cassette, sub-family A member 17"
96,F,14,Abca6,MGI:1923434,76184,"ATP-binding cassette, sub-family A member 6"
96,F,16,Abca6,MGI:1923434,76184,"ATP-binding cassette, sub-family A member 6"
96,F,18,Abcb5,MGI:1924956,77706,"ATP-binding cassette, sub-family B member 5"
96,F,20,Abcb5,MGI:1924956,77706,"ATP-binding cassette, sub-family B member 5"
96,F,22,Abcb6,MGI:1921354,74104,"ATP-binding cassette, sub-family B member 6"
96,F,24,Abcb6,MGI:1921354,74104,"ATP-binding cassette, sub-family B member 6"
96,H,2,Abcc1,MGI:102676,17250,"ATP-binding cassette, sub-family C member 1"
96,H,4,Abcc1,MGI:102676,17250,"ATP-binding cassette, sub-family C member 1"
96,H,6,Abcc12,MGI:2441679,244562,"ATP-binding cassette, sub-family C member 12"
96,H,8,Abcc12,MGI:2441679,244562,"ATP-binding cassette, sub-family C member 12"
96,H,10,Abcc9,MGI:1352630,20928,"ATP-binding cassette, sub-family C member 9"
96,H,12,Abcc9,MGI:1352630,20928,"ATP-binding cassette, sub-family C member 9"
96,H,14,Abcd4,MGI:1349217,19300,"ATP-binding cassette, sub-family D member 4"
96,H,16,Abcd4,MGI:1349217,19300,"ATP-binding cassette, sub-family D member 4"
96,H,18,Abhd15,MGI:1914727,67477,abhydrolase domain containing 15
96,H,20,Abhd15,MGI:1914727,67477,abhydrolase domain containing 15
96,H,22,Acaca,MGI:108451,107476,acetyl-Coenzyme A carboxylase alpha
96,H,24,Acaca,MGI:108451,107476,acetyl-Coenzyme A carboxylase alpha
96,J,2,OMIT,,,
96,J,4,OMIT,,,
96,J,6,Acacb,MGI:2140940,100705,acetyl-Coenzyme A carboxylase beta
96,J,8,Acacb,MGI:2140940,100705,acetyl-Coenzyme A carboxylase beta
96,J,10,Acad10,MGI:1919235,71985,"acyl-Coenzyme A dehydrogenase family, member 10"
96,J,12,Acad10,MGI:1919235,71985,"acyl-Coenzyme A dehydrogenase family, member 10"
96,J,14,Acad12,MGI:2443320,338350,"acyl-Coenzyme A dehydrogenase family, member 12"
96,J,16,Acad12,MGI:2443320,338350,"acyl-Coenzyme A dehydrogenase family, member 12"
96,J,18,Acads,MGI:87868,11409,"acyl-Coenzyme A dehydrogenase, short chain"
96,J,20,Acads,MGI:87868,11409,"acyl-Coenzyme A dehydrogenase, short chain"
96,J,22,Acbd4,MGI:1914381,67131,acyl-Coenzyme A binding domain containing 4
96,J,24,Acbd4,MGI:1914381,67131,acyl-Coenzyme A binding domain containing 4
96,L,2,Ace,MGI:87874,11421,angiotensin I converting enzyme
96,L,4,Ace,MGI:87874,11421,angiotensin I converting enzyme
96,L,6,Ace2,MGI:1917258,70008,angiotensin converting enzyme 2
96,L,8,Ace2,MGI:1917258,70008,angiotensin converting enzyme 2
96,L,10,Acer1,MGI:2181962,171168,alkaline ceramidase 1
96,L,12,Acer1,MGI:2181962,171168,alkaline ceramidase 1
96,L,14,Ache,MGI:87876,11423,acetylcholinesterase
96,L,16,Ache,MGI:87876,11423,acetylcholinesterase
96,L,18,Acmsd,MGI:2386323,266645,amino carboxymuconate semialdehyde decarboxylase
96,L,20,Acmsd,MGI:2386323,266645,amino carboxymuconate semialdehyde decarboxylase
96,L,22,Acn9,MGI:1913288,71238,succinate dehydrogenase complex assembly factor 3
96,L,24,Acn9,MGI:1913288,71238,succinate dehydrogenase complex assembly factor 3
96,N,2,Acot10,MGI:1928940,64833,acyl-CoA thioesterase 10
96,N,4,Acot10,MGI:1928940,64833,acyl-CoA thioesterase 10
96,N,6,Acot12,MGI:1921406,74156,acyl-CoA thioesterase 12
96,N,8,Acot12,MGI:1921406,74156,acyl-CoA thioesterase 12
96,N,10,Acot3,MGI:2159619,171281,acyl-CoA thioesterase 3
96,N,12,Acot3,MGI:2159619,171281,acyl-CoA thioesterase 3
96,N,14,Acot4,MGI:2159621,171282,acyl-CoA thioesterase 4
96,N,16,Acot4,MGI:2159621,171282,acyl-CoA thioesterase 4
96,N,18,Acot5,MGI:2384969,217698,acyl-CoA thioesterase 5
96,N,20,Acot5,MGI:2384969,217698,acyl-CoA thioesterase 5
96,N,22,Acot6,MGI:1921287,217700,acyl-CoA thioesterase 6
96,N,24,Acot6,MGI:1921287,217700,acyl-CoA thioesterase 6
96,P,2,Acox1,MGI:1330812,11430,"acyl-Coenzyme A oxidase 1, palmitoyl"
96,P,4,Acox1,MGI:1330812,11430,"acyl-Coenzyme A oxidase 1, palmitoyl"
96,P,6,Acox2,MGI:1934852,93732,"acyl-Coenzyme A oxidase 2, branched chain"
96,P,8,Acox2,MGI:1934852,93732,"acyl-Coenzyme A oxidase 2, branched chain"
96,P,10,Acox3,MGI:1933156,80911,"acyl-Coenzyme A oxidase 3, pristanoyl"
96,P,12,Acox3,MGI:1933156,80911,"acyl-Coenzyme A oxidase 3, pristanoyl"
96,P,14,Acpp,MGI:1928480,56318,acid phosphatase 3
96,P,16,Acpp,MGI:1928480,56318,acid phosphatase 3
96,P,18,OMIT,,,
96,P,20,OMIT,,,
96,P,22,OMIT,,,
96,P,24,OMIT,,,
97,A,1,4933412E24Rik,MGI:1918338,71088,RIKEN cDNA 4933412E24 gene
97,A,3,4933412E24Rik,MGI:1918338,71088,RIKEN cDNA 4933412E24 gene
97,A,5,4933413G19Rik,MGI:1918399,71149,testis expressed 52
97,A,7,4933413G19Rik,MGI:1918399,71149,testis expressed 52
97,A,9,OMIT,,,
97,A,11,OMIT,,,
97,A,13,4933427D06Rik,MGI:3026922,232217,RIKEN cDNA 4933427D06 gene
97,A,15,4933427D06Rik,MGI:3026922,232217,RIKEN cDNA 4933427D06 gene
97,A,17,4933430I17Rik,MGI:3045314,214106,RIKEN cDNA 4933430I17 gene
97,A,19,4933430I17Rik,MGI:3045314,214106,RIKEN cDNA 4933430I17 gene
97,A,21,4933436I01Rik,MGI:1914030,66780,RIKEN cDNA 4933436I01 gene
97,A,23,4933436I01Rik,MGI:1914030,66780,RIKEN cDNA 4933436I01 gene
97,C,1,4933440N22Rik,MGI:1921721,74471,RIKEN cDNA 4933440N22 gene
97,C,3,4933440N22Rik,MGI:1921721,74471,RIKEN cDNA 4933440N22 gene
97,C,5,5031414D18Rik,MGI:2685590,271221,RUN and cysteine rich domain containing beclin 1 interacting protein like
97,C,7,5031414D18Rik,MGI:2685590,271221,RUN and cysteine rich domain containing beclin 1 interacting protein like
97,C,9,5430401F13Rik,MGI:1918642,71392,RIKEN cDNA 5430401F13 gene
97,C,11,5430401F13Rik,MGI:1918642,71392,RIKEN cDNA 5430401F13 gene
97,C,13,5430402E10Rik,MGI:1918601,71351,RIKEN cDNA 5430402E10 gene
97,C,15,5430402E10Rik,MGI:1918601,71351,RIKEN cDNA 5430402E10 gene
97,C,17,5430403G16Rik,MGI:1924450,77200,zinc finger protein 1007
97,C,19,5430403G16Rik,MGI:1924450,77200,zinc finger protein 1007
97,C,21,5430421N21Rik,MGI:3690448,100126226,keratin 83
97,C,23,5430421N21Rik,MGI:3690448,100126226,keratin 83
97,E,1,5530400C23Rik,MGI:1918650,232426,RIKEN cDNA 5530400C23 gene
97,E,3,5530400C23Rik,MGI:1918650,232426,RIKEN cDNA 5530400C23 gene
97,E,5,5730559C18Rik,MGI:1921579,67313,innate immunity activator
97,E,7,5730559C18Rik,MGI:1921579,67313,innate immunity activator
97,E,9,5830473C10Rik,MGI:1923342,622307,albumin superfamily member 1
97,E,11,5830473C10Rik,MGI:1923342,622307,albumin superfamily member 1
97,E,13,6030419C18Rik,MGI:2442108,319477,inhibitory synaptic factor 1
97,E,15,6030419C18Rik,MGI:2442108,319477,inhibitory synaptic factor 1
97,E,17,7420461P10Rik,MGI:3642786,100038657,myocilin opposite strand
97,E,19,7420461P10Rik,MGI:3642786,100038657,myocilin opposite strand
97,E,21,7530416G11Rik,MGI:3036279,328577,RIKEN cDNA 7530416G11 gene
97,E,23,7530416G11Rik,MGI:3036279,328577,RIKEN cDNA 7530416G11 gene
97,G,1,8030423J24Rik,MGI:1924416,77166,RIKEN cDNA 8030423J24 gene
97,G,3,8030423J24Rik,MGI:1924416,77166,RIKEN cDNA 8030423J24 gene
97,G,5,8430410A17Rik,MGI:1914053,232210,"5-hydroxymethylcytosine (hmC) binding, ES cell specific"
97,G,7,8430410A17Rik,MGI:1914053,232210,"5-hydroxymethylcytosine (hmC) binding, ES cell specific"
97,G,9,8430432A02Rik,MGI:1918774,108167597,RIKEN cDNA 8430432A02 gene
97,G,11,8430432A02Rik,MGI:1918774,108167597,RIKEN cDNA 8430432A02 gene
97,G,13,9030612E09Rik,MGI:1921780,74530,RIKEN cDNA 9030612E09 gene
97,G,15,9030612E09Rik,MGI:1921780,74530,RIKEN cDNA 9030612E09 gene
97,G,17,9030619P08Rik,MGI:3612405,105892,RIKEN cDNA 9030619P08 gene
97,G,19,9030619P08Rik,MGI:3612405,105892,RIKEN cDNA 9030619P08 gene
97,G,21,9130008F23Rik,MGI:1918833,71583,RIKEN cDNA 9130008F23 gene
